date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:37:16	767/767	---M-Z	200	added ('OK')	text/css	date:Mon,%2011%20Aug%202025%2006:40:33%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/css/back_to_top.css?ver=1.6.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/css/back_to_top1f22.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:17	6431/6431	---M-Z	200	added ('OK')	text/css	date:Mon,%2011%20Aug%202025%2006:40:33%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/css/video_button.css?ver=1.6.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/css/video_button1f22.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:17	13749/13749	---M-Z	200	added ('OK')	text/css	date:Mon,%2011%20Aug%202025%2006:40:33%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/css/glightbox.min.css?ver=1.6.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/css/glightbox.min1f22.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:17	73/73	---M--	200	added ('OK')	text/css	date:Mon,%2011%20Aug%202025%2006:40:31%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/assets/css/rtmicons.css?ver=1.6.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/assets/css/rtmicons1f22.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:18	24658/24658	---M-Z	200	added ('OK')	text/css	date:Mon,%2011%20Aug%202025%2006:40:31%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/assets/css/rkit.css?ver=1.6.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/assets/css/rkit1f22.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:18	1130/1130	---M-Z	200	added ('OK')	text/css	date:Tue,%2024%20Dec%202024%2022:33:58%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/template-kit-export/assets/public/template-kit-export-public.css?ver=1.0.23	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/template-kit-export/assets/public/template-kit-export-public982a.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:19	19727/19727	---M-Z	200	added ('OK')	text/css	date:Mon,%2002%20Mar%202026%2022:41:23%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/woocommerce/assets/css/woocommerce-layout.css?ver=10.1.4	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/woocommerce/assets/css/woocommerce-layoutc650.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:19	7527/7527	---M-Z	200	added ('OK')	text/css	date:Mon,%2002%20Mar%202026%2022:41:23%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/woocommerce/assets/css/woocommerce-smallscreen.css?ver=10.1.4	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/woocommerce/assets/css/woocommerce-smallscreenc650.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:19	85792/85792	---M-Z	200	added ('OK')	text/css	date:Mon,%2002%20Mar%202026%2022:41:23%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=10.1.4	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/woocommerce/assets/css/woocommercec650.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:20	776/776	---M-Z	200	added ('OK')	text/css	date:Mon,%2011%20Aug%202025%2006:40:42%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/header-footer-elementor/assets/css/header-footer-elementor.css?ver=2.4.8	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/header-footer-elementor/assets/css/header-footer-elementorad2f.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:20	53527/53527	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Aug%202025%2006:05:06%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=3.31.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/css/frontend.min242d.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:21	13787/13787	---M-Z	200	added ('OK')	text/css	date:Wed,%2027%20Aug%202025%2006:10:38%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/elementor/css/post-3.css?ver=1756275038	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/elementor/css/post-399b4.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:21	1576/1576	---M-Z	200	added ('OK')	text/css	date:Mon,%2011%20Aug%202025%2006:40:31%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/assets/css/tooltip.css?ver=1.6.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/assets/css/tooltip1f22.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:21	448/448	---M-Z	200	added ('OK')	text/css	date:Fri,%2016%20May%202025%2006:41:40%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/jetsticky-for-elementor/assets/css/jet-sticky-frontend.css?ver=1.0.4	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/jetsticky-for-elementor/assets/css/jet-sticky-frontend4b68.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:22	139/139	---M--	200	added ('OK')	text/css	date:Wed,%2013%20Aug%202025%2006:05:14%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.min.css?ver=3.31.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.min242d.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:22	600/600	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Aug%202025%2006:05:06%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/css/widget-heading.min.css?ver=3.31.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/css/widget-heading.min242d.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:23	10470/10470	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Aug%202025%2006:05:06%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css?ver=3.31.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/css/widget-icon-list.min242d.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:23	4430/4430	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Aug%202025%2006:05:06%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css?ver=3.31.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/css/widget-icon-box.min242d.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:23	137/137	---M--	200	added ('OK')	text/css	date:Wed,%2013%20Aug%202025%2006:05:14%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInLeft.min.css?ver=3.31.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInLeft.min242d.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:24	793/793	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Aug%202025%2006:05:06%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/css/widget-counter.min.css?ver=3.31.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/css/widget-counter.min242d.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:24	106/106	---M--	200	added ('OK')	text/css	date:Wed,%2013%20Aug%202025%2006:05:14%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/lib/animations/styles/zoomIn.min.css?ver=3.31.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/lib/animations/styles/zoomIn.min242d.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:25	254/254	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Aug%202025%2006:05:06%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/css/widget-image.min.css?ver=3.31.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/css/widget-image.min242d.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:25	205/205	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Aug%202025%2006:05:14%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.min.css?ver=3.31.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.min242d.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:25	137/137	---M--	200	added ('OK')	text/css	date:Wed,%2013%20Aug%202025%2006:05:14%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInDown.min.css?ver=3.31.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInDown.min242d.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:26	14858/14858	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Aug%202025%2006:05:06%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/css/widget-nested-tabs.min.css?ver=3.31.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/css/widget-nested-tabs.min242d.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:28	130/130	---M--	200	added ('OK')	text/css	date:Wed,%2013%20Aug%202025%2006:05:14%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.min.css?ver=3.31.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.min242d.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:29	77/77	---M--	200	added ('OK')	text/css	date:Wed,%2013%20Aug%202025%2006:05:14%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/lib/animations/styles/fadeIn.min.css?ver=3.31.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/lib/animations/styles/fadeIn.min242d.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:30	342790/342790	---M-Z	200	added ('OK')	text/css	date:Wed,%2027%20Aug%202025%2008:55:44%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/elementor/css/post-41.css?ver=1756284944	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/elementor/css/post-412665.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:31	22284/22284	---M-Z	200	added ('OK')	text/css	date:Wed,%2027%20Aug%202025%2006:10:39%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/elementor/css/post-5.css?ver=1756275039	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/elementor/css/post-592ae.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:32	31006/31006	---M-Z	200	added ('OK')	text/css	date:Wed,%2027%20Aug%202025%2006:10:39%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/elementor/css/post-7.css?ver=1756275039	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/elementor/css/post-792ae.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:32	2279/2279	---M-Z	200	added ('OK')	text/css	date:Mon,%2002%20Mar%202026%2022:41:23%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/woocommerce/assets/css/brands.css?ver=10.1.4	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/woocommerce/assets/css/brandsc650.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:33	115844/115844	---M-Z	200	added ('OK')	text/css	date:Mon,%2011%20Aug%202025%2006:40:19%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/metform/public/assets/css/metform-ui.css?ver=4.0.4	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/metform/public/assets/css/metform-ui5fc8.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:33	25359/25359	---M-Z	200	added ('OK')	text/css	date:Mon,%2011%20Aug%202025%2006:40:19%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/metform/public/assets/css/style.css?ver=4.0.4	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/metform/public/assets/css/style5fc8.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:33	4719/4719	---M-Z	200	added ('OK')	text/css	date:Mon,%2011%20Aug%202025%2006:40:20%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/metform/public/assets/lib/cute-alert/style.css?ver=4.0.4	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/metform/public/assets/lib/cute-alert/style5fc8.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:33	22474/22474	---M-Z	200	added ('OK')	text/css	date:Mon,%2011%20Aug%202025%2006:40:19%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/metform/public/assets/css/text-editor.css?ver=4.0.4	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/metform/public/assets/css/text-editor5fc8.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:34	5456/5456	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20Jun%202025%2006:38:41%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/themes/hello-elementor/assets/css/reset.css?ver=3.4.4	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/themes/hello-elementor/assets/css/resetedb1.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:34	5097/5097	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20Jun%202025%2006:38:41%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/themes/hello-elementor/assets/css/theme.css?ver=3.4.4	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/themes/hello-elementor/assets/css/themeedb1.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:35	7182/7182	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20Jun%202025%2006:38:41%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/themes/hello-elementor/assets/css/header-footer.css?ver=3.4.4	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/themes/hello-elementor/assets/css/header-footeredb1.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:35	21218/21218	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Aug%202025%2006:05:14%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.34.0	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min705c.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:35	10470/10470	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Aug%202025%2006:05:06%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css?ver=3.24.3	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/css/widget-icon-list.min44b4.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:36	5150/5150	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Aug%202025%2006:05:06%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/css/widget-social-icons.min.css?ver=3.24.0	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/css/widget-social-icons.min2401.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:36	732/732	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Aug%202025%2006:05:14%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands52d5.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:37	72184/72184	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Aug%202025%2006:05:14%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.css?ver=5.15.3	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome52d5.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:37	727/727	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Aug%202025%2006:05:14%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid52d5.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:38	30347/30347	---M-Z	200	added ('OK')	text/css	date:Fri,%2015%20Aug%202025%2002:26:01%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/elementskit-lite/widgets/init/assets/css/responsive.css?ver=3.6.1	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/elementskit-lite/widgets/init/assets/css/responsivea7a0.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:38	461946/461946	---M-Z	200	added ('OK')	text/css	date:Fri,%2015%20Aug%202025%2002:26:01%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.6.1	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-stylesa7a0.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:40	7712/7712	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Aug%202025%2007:31:59%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/elementor/google-fonts/css/instrumentsans.css?ver=1756107119	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/elementor/google-fonts/css/instrumentsans3f6d.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:40	45792/45792	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Aug%202025%2007:35:25%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/elementor/google-fonts/css/inter.css?ver=1756107325	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/uploads/sites/38/elementor/google-fonts/css/inter51e5.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:40	124992/124992	---M-Z	200	added ('OK')	text/css	date:Fri,%2015%20Aug%202025%2002:26:00%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/css/ekiticons.css?ver=3.6.1	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/css/ekiticonsa7a0.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:41	120007/120007	---M-Z	200	added ('OK')	text/css	date:Wed,%2030%20Jul%202025%2003:52:11%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.14	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon32bb.css	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:42	13577/13577	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2009%20Jun%202023%2005:49:24%20GMT	https://nva.nirmanavisual.com/pemogan/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:42	87553/87553	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2028%20Aug%202023%2017:14:23%20GMT	https://nva.nirmanavisual.com/pemogan/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-includes/js/jquery/jquery.minf43b.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:43	1477/1477	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2011%20Aug%202025%2006:40:33%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/card_slider.js?ver=1.6.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/card_slider1f22.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:44	6439/6439	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2011%20Aug%202025%2006:40:33%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/animated_heading.js?ver=1.6.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/animated_heading1f22.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:44	666/666	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2011%20Aug%202025%2006:40:33%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/accordion.js?ver=1.6.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/accordion1f22.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:45	950/950	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2011%20Aug%202025%2006:40:33%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/bar_chart.js?ver=1.6.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/bar_chart1f22.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:45	957/957	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2011%20Aug%202025%2006:40:33%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/line_chart.js?ver=1.6.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/line_chart1f22.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:45	916/916	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2011%20Aug%202025%2006:40:33%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/pie_chart.js?ver=1.6.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/pie_chart1f22.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:46	148484/148484	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2011%20Aug%202025%2006:40:33%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/swiper-bundle.min.js?ver=1.6.2	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/swiper-bundle.min1f22.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:46	161/161	---M--	200	added ('OK')	text/javascript	date:Tue,%2024%20Dec%202024%2022:33:58%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/template-kit-export/assets/public/template-kit-export-public.js?ver=1.0.23	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/template-kit-export/assets/public/template-kit-export-public982a.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
22:37:47	9636/9636	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2002%20Mar%202026%2022:41:25%20GMT	https://nva.nirmanavisual.com/pemogan/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.10.1.4	C:/Meus%20Sites/SiteTLCM/nva.nirmanavisual.com/pemogan/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min8c4e.js	(from https://nva.nirmanavisual.com/pemogan/template-kit/home/)
